tgDataLogger2 started logging at time 02172018_152635, with 30 sensors on 1 senseable root objects (not including children.)
time,0_rod(rodTetraA).X,0_rod(rodTetraA).Y,0_rod(rodTetraA).Z,0_rod(rodTetraA).Euler1,0_rod(rodTetraA).Euler2,0_rod(rodTetraA).Euler3,0_rod(rodTetraA).mass,1_rod(rodTetraA).X,1_rod(rodTetraA).Y,1_rod(rodTetraA).Z,1_rod(rodTetraA).Euler1,1_rod(rodTetraA).Euler2,1_rod(rodTetraA).Euler3,1_rod(rodTetraA).mass,2_rod(rodForHingeA).X,2_rod(rodForHingeA).Y,2_rod(rodForHingeA).Z,2_rod(rodForHingeA).Euler1,2_rod(rodForHingeA).Euler2,2_rod(rodForHingeA).Euler3,2_rod(rodForHingeA).mass,3_rod(rodTetraB).X,3_rod(rodTetraB).Y,3_rod(rodTetraB).Z,3_rod(rodTetraB).Euler1,3_rod(rodTetraB).Euler2,3_rod(rodTetraB).Euler3,3_rod(rodTetraB).mass,4_rod(rodTetraB).X,4_rod(rodTetraB).Y,4_rod(rodTetraB).Z,4_rod(rodTetraB).Euler1,4_rod(rodTetraB).Euler2,4_rod(rodTetraB).Euler3,4_rod(rodTetraB).mass,5_rod(rodForHingeB).X,5_rod(rodForHingeB).Y,5_rod(rodForHingeB).Z,5_rod(rodForHingeB).Euler1,5_rod(rodForHingeB).Euler2,5_rod(rodForHingeB).Euler3,5_rod(rodForHingeB).mass,6_rod(rod).X,6_rod(rod).Y,6_rod(rod).Z,6_rod(rod).Euler1,6_rod(rod).Euler2,6_rod(rod).Euler3,6_rod(rod).mass,7_rod(rod).X,7_rod(rod).Y,7_rod(rod).Z,7_rod(rod).Euler1,7_rod(rod).Euler2,7_rod(rod).Euler3,7_rod(rod).mass,8_rod(rod).X,8_rod(rod).Y,8_rod(rod).Z,8_rod(rod).Euler1,8_rod(rod).Euler2,8_rod(rod).Euler3,8_rod(rod).mass,9_rod(rod).X,9_rod(rod).Y,9_rod(rod).Z,9_rod(rod).Euler1,9_rod(rod).Euler2,9_rod(rod).Euler3,9_rod(rod).mass,10_rod(rod).X,10_rod(rod).Y,10_rod(rod).Z,10_rod(rod).Euler1,10_rod(rod).Euler2,10_rod(rod).Euler3,10_rod(rod).mass,11_rod(rod).X,11_rod(rod).Y,11_rod(rod).Z,11_rod(rod).Euler1,11_rod(rod).Euler2,11_rod(rod).Euler3,11_rod(rod).mass,12_rod(rod).X,12_rod(rod).Y,12_rod(rod).Z,12_rod(rod).Euler1,12_rod(rod).Euler2,12_rod(rod).Euler3,12_rod(rod).mass,13_rod(rod).X,13_rod(rod).Y,13_rod(rod).Z,13_rod(rod).Euler1,13_rod(rod).Euler2,13_rod(rod).Euler3,13_rod(rod).mass,14_sphere(endpointC).X,14_sphere(endpointC).Y,14_sphere(endpointC).Z,14_sphere(endpointC).mass,15_sphere(endpointD).X,15_sphere(endpointD).Y,15_sphere(endpointD).Z,15_sphere(endpointD).mass,16_rod(hipsBack).X,16_rod(hipsBack).Y,16_rod(hipsBack).Z,16_rod(hipsBack).Euler1,16_rod(hipsBack).Euler2,16_rod(hipsBack).Euler3,16_rod(hipsBack).mass,17_rod(hipsBack).X,17_rod(hipsBack).Y,17_rod(hipsBack).Z,17_rod(hipsBack).Euler1,17_rod(hipsBack).Euler2,17_rod(hipsBack).Euler3,17_rod(hipsBack).mass,18_rod(rod).X,18_rod(rod).Y,18_rod(rod).Z,18_rod(rod).Euler1,18_rod(rod).Euler2,18_rod(rod).Euler3,18_rod(rod).mass,19_rod(rod).X,19_rod(rod).Y,19_rod(rod).Z,19_rod(rod).Euler1,19_rod(rod).Euler2,19_rod(rod).Euler3,19_rod(rod).mass,20_rod(rod).X,20_rod(rod).Y,20_rod(rod).Z,20_rod(rod).Euler1,20_rod(rod).Euler2,20_rod(rod).Euler3,20_rod(rod).mass,21_rod(rod).X,21_rod(rod).Y,21_rod(rod).Z,21_rod(rod).Euler1,21_rod(rod).Euler2,21_rod(rod).Euler3,21_rod(rod).mass,22_rod(rod).X,22_rod(rod).Y,22_rod(rod).Z,22_rod(rod).Euler1,22_rod(rod).Euler2,22_rod(rod).Euler3,22_rod(rod).mass,23_rod(rod).X,23_rod(rod).Y,23_rod(rod).Z,23_rod(rod).Euler1,23_rod(rod).Euler2,23_rod(rod).Euler3,23_rod(rod).mass,24_rod(rod).X,24_rod(rod).Y,24_rod(rod).Z,24_rod(rod).Euler1,24_rod(rod).Euler2,24_rod(rod).Euler3,24_rod(rod).mass,25_rod(rod).X,25_rod(rod).Y,25_rod(rod).Z,25_rod(rod).Euler1,25_rod(rod).Euler2,25_rod(rod).Euler3,25_rod(rod).mass,26_sphere(endpointB).X,26_sphere(endpointB).Y,26_sphere(endpointB).Z,26_sphere(endpointB).mass,27_rod(shouldersBack).X,27_rod(shouldersBack).Y,27_rod(shouldersBack).Z,27_rod(shouldersBack).Euler1,27_rod(shouldersBack).Euler2,27_rod(shouldersBack).Euler3,27_rod(shouldersBack).mass,28_rod(shouldersBack).X,28_rod(shouldersBack).Y,28_rod(shouldersBack).Z,28_rod(shouldersBack).Euler1,28_rod(shouldersBack).Euler2,28_rod(shouldersBack).Euler3,28_rod(shouldersBack).mass,29_sphere(endpointA).X,29_sphere(endpointA).Y,29_sphere(endpointA).Z,29_sphere(endpointA).mass,
0.1,3.00841,34.5082,-1.06529e-27,-2.57192e-05,2.62411e-27,3.83199e-31,0.0122179,3.00841,34.5082,-1.06529e-27,-2.57192e-05,2.62411e-27,3.83199e-31,0.0122179,3.00841,34.5082,-1.06529e-27,-2.57192e-05,2.62411e-27,3.83199e-31,0.0122179,-9.99159,34.5085,3.3048e-26,-2.56441e-05,2.62411e-27,6.06043e-26,0.0122179,-9.99159,34.5085,3.3048e-26,-2.56441e-05,2.62411e-27,6.06043e-26,0.0122179,-9.99159,34.5085,3.3048e-26,-2.56441e-05,2.62411e-27,6.06043e-26,0.0122179,20.0008,31.4202,1.68834e-16,0.000149621,-9.74872e-21,-3.05587e-21,3.9455,20.0008,31.4202,1.68834e-16,0.000149621,-9.74872e-21,-3.05587e-21,3.9455,20.0008,31.4202,1.68834e-16,0.000149621,-9.74872e-21,-3.05587e-21,3.9455,20.0008,31.4202,1.68834e-16,0.000149621,-9.74872e-21,-3.05587e-21,3.9455,3.99377,34.5071,2.98452e-19,8.55803e-05,-3.93892e-20,-2.5872e-20,0.111072,3.99377,34.5071,2.98452e-19,8.55803e-05,-3.93892e-20,-2.5872e-20,0.111072,3.99377,34.5071,2.98452e-19,8.55803e-05,-3.93892e-20,-2.5872e-20,0.111072,3.99377,34.5071,2.98452e-19,8.55803e-05,-3.93892e-20,-2.5872e-20,0.111072,20.0008,31.4202,1.68834e-16,3.9455,20.0008,31.4202,1.68834e-16,3.9455,20.0008,31.4202,1.68834e-16,0.000149621,-9.74872e-21,-3.05587e-21,3.9455,20.0008,31.4202,1.68834e-16,0.000149621,-9.74872e-21,-3.05587e-21,3.9455,-11.9765,34.5091,2.25401e-19,-5.77748e-05,-1.09851e-20,2.03133e-21,0.111072,-11.9765,34.5091,2.25401e-19,-5.77748e-05,-1.09851e-20,2.03133e-21,0.111072,-11.9765,34.5091,2.25401e-19,-5.77748e-05,-1.09851e-20,2.03133e-21,0.111072,-11.9765,34.5091,2.25401e-19,-5.77748e-05,-1.09851e-20,2.03133e-21,0.111072,-31.0274,27.6881,1.2436e-16,-0.000160646,-1.02457e-20,1.98238e-24,1.7855,-31.0274,27.6881,1.2436e-16,-0.000160646,-1.02457e-20,1.98238e-24,1.7855,-31.0274,27.6881,1.2436e-16,-0.000160646,-1.02457e-20,1.98238e-24,1.7855,-31.0274,27.6881,1.2436e-16,-0.000160646,-1.02457e-20,1.98238e-24,1.7855,-31.0274,27.6881,1.2436e-16,1.7855,-31.0274,27.6881,1.2436e-16,-0.000160646,-1.02457e-20,1.98238e-24,1.7855,-31.0274,27.6881,1.2436e-16,-0.000160646,-1.02457e-20,1.98238e-24,1.7855,-31.0274,27.6881,1.2436e-16,1.7855,
0.2,2.9269,34.457,6.88282e-06,-0.00161283,2.4473e-06,-5.04403e-06,0.0122179,2.9269,34.457,6.88282e-06,-0.00161283,2.4473e-06,-5.04403e-06,0.0122179,2.9269,34.457,6.88282e-06,-0.00161283,2.4473e-06,-5.04403e-06,0.0122179,-10.0731,34.4778,2.67183e-05,-0.00161164,2.45308e-06,-1.35582e-05,0.0122179,-10.0731,34.4778,2.67183e-05,-0.00161164,2.45308e-06,-1.35582e-05,0.0122179,-10.0731,34.4778,2.67183e-05,-0.00161164,2.45308e-06,-1.35582e-05,0.0122179,19.8823,31.3903,3.48206e-08,0.00420759,6.37806e-10,1.11853e-09,3.9455,19.8823,31.3903,3.48206e-08,0.00420759,6.37806e-10,1.11853e-09,3.9455,19.8823,31.3903,3.48206e-08,0.00420759,6.37806e-10,1.11853e-09,3.9455,19.8823,31.3903,3.48206e-08,0.00420759,6.37806e-10,1.11853e-09,3.9455,3.89186,34.4351,1.59489e-06,0.00117263,-2.61122e-07,1.23176e-07,0.111072,3.89186,34.4351,1.59489e-06,0.00117263,-2.61122e-07,1.23176e-07,0.111072,3.89186,34.4351,1.59489e-06,0.00117263,-2.61122e-07,1.23176e-07,0.111072,3.89186,34.4351,1.59489e-06,0.00117263,-2.61122e-07,1.23176e-07,0.111072,19.8823,31.3903,3.48206e-08,3.9455,19.8823,31.3903,3.48206e-08,3.9455,19.8823,31.3903,3.48206e-08,0.00420759,6.37806e-10,1.11853e-09,3.9455,19.8823,31.3903,3.48206e-08,0.00420759,6.37806e-10,1.11853e-09,3.9455,-12.0386,34.5053,3.90832e-06,-0.00312819,-5.7963e-07,7.97291e-09,0.111072,-12.0386,34.5053,3.90832e-06,-0.00312819,-5.7963e-07,7.97291e-09,0.111072,-12.0386,34.5053,3.90832e-06,-0.00312819,-5.7963e-07,7.97291e-09,0.111072,-12.0386,34.5053,3.90832e-06,-0.00312819,-5.7963e-07,7.97291e-09,0.111072,-31.0512,27.676,-1.25577e-06,0.000481945,1.57369e-09,1.05165e-11,1.7855,-31.0512,27.676,-1.25577e-06,0.000481945,1.57369e-09,1.05165e-11,1.7855,-31.0512,27.676,-1.25577e-06,0.000481945,1.57369e-09,1.05165e-11,1.7855,-31.0512,27.676,-1.25577e-06,0.000481945,1.57369e-09,1.05165e-11,1.7855,-31.0512,27.676,-1.25577e-06,1.7855,-31.0512,27.676,-1.25577e-06,0.000481945,1.57369e-09,1.05165e-11,1.7855,-31.0512,27.676,-1.25577e-06,0.000481945,1.57369e-09,1.05165e-11,1.7855,-31.0512,27.676,-1.25577e-06,1.7855,
0.3,2.81722,34.4965,-0.000171912,-0.00377548,1.8049e-05,1.00786e-05,0.0122179,2.81722,34.4965,-0.000171912,-0.00377548,1.8049e-05,1.00786e-05,0.0122179,2.81722,34.4965,-0.000171912,-0.00377548,1.8049e-05,1.00786e-05,0.0122179,-10.1827,34.5454,6.80631e-05,-0.00377228,1.8056e-05,-2.35807e-05,0.0122179,-10.1827,34.5454,6.80631e-05,-0.00377228,1.8056e-05,-2.35807e-05,0.0122179,-10.1827,34.5454,6.80631e-05,-0.00377228,1.8056e-05,-2.35807e-05,0.0122179,19.7886,31.3741,7.23548e-06,0.00734711,-4.23907e-08,6.3681e-10,3.9455,19.7886,31.3741,7.23548e-06,0.00734711,-4.23907e-08,6.3681e-10,3.9455,19.7886,31.3741,7.23548e-06,0.00734711,-4.23907e-08,6.3681e-10,3.9455,19.7886,31.3741,7.23548e-06,0.00734711,-4.23907e-08,6.3681e-10,3.9455,3.7884,34.4344,-1.52354e-05,0.000703356,8.49438e-06,1.56105e-07,0.111072,3.7884,34.4344,-1.52354e-05,0.000703356,8.49438e-06,1.56105e-07,0.111072,3.7884,34.4344,-1.52354e-05,0.000703356,8.49438e-06,1.56105e-07,0.111072,3.7884,34.4344,-1.52354e-05,0.000703356,8.49438e-06,1.56105e-07,0.111072,19.7886,31.3741,7.23548e-06,3.9455,19.7886,31.3741,7.23548e-06,3.9455,19.7886,31.3741,7.23548e-06,0.00734711,-4.23907e-08,6.3681e-10,3.9455,19.7886,31.3741,7.23548e-06,0.00734711,-4.23907e-08,6.3681e-10,3.9455,-12.1623,34.5768,-5.2976e-05,-0.00193641,5.75985e-06,8.15355e-07,0.111072,-12.1623,34.5768,-5.2976e-05,-0.00193641,5.75985e-06,8.15355e-07,0.111072,-12.1623,34.5768,-5.2976e-05,-0.00193641,5.75985e-06,8.15355e-07,0.111072,-12.1623,34.5768,-5.2976e-05,-0.00193641,5.75985e-06,8.15355e-07,0.111072,-31.1529,27.6833,-1.18599e-06,0.00436046,1.53816e-09,2.67074e-11,1.7855,-31.1529,27.6833,-1.18599e-06,0.00436046,1.53816e-09,2.67074e-11,1.7855,-31.1529,27.6833,-1.18599e-06,0.00436046,1.53816e-09,2.67074e-11,1.7855,-31.1529,27.6833,-1.18599e-06,0.00436046,1.53816e-09,2.67074e-11,1.7855,-31.1529,27.6833,-1.18599e-06,1.7855,-31.1529,27.6833,-1.18599e-06,0.00436046,1.53816e-09,2.67074e-11,1.7855,-31.1529,27.6833,-1.18599e-06,0.00436046,1.53816e-09,2.67074e-11,1.7855,-31.1529,27.6833,-1.18599e-06,1.7855,
0.4,2.78292,34.4974,0.000970035,-0.00558095,-7.26942e-05,-1.72941e-06,0.0122179,2.78292,34.4974,0.000970035,-0.00558095,-7.26942e-05,-1.72941e-06,0.0122179,2.78292,34.4974,0.000970035,-0.00558095,-7.26942e-05,-1.72941e-06,0.0122179,-10.2169,34.5699,2.47338e-05,-0.005578,-7.26911e-05,-5.05702e-06,0.0122179,-10.2169,34.5699,2.47338e-05,-0.005578,-7.26911e-05,-5.05702e-06,0.0122179,-10.2169,34.5699,2.47338e-05,-0.005578,-7.26911e-05,-5.05702e-06,0.0122179,19.7389,31.3654,-4.28643e-06,0.0090163,-1.57191e-07,-1.78287e-09,3.9455,19.7389,31.3654,-4.28643e-06,0.0090163,-1.57191e-07,-1.78287e-09,3.9455,19.7389,31.3654,-4.28643e-06,0.0090163,-1.57191e-07,-1.78287e-09,3.9455,19.7389,31.3654,-4.28643e-06,0.0090163,-1.57191e-07,-1.78287e-09,3.9455,3.7415,34.4256,-0.000183503,0.000547782,4.15897e-05,-4.77052e-07,0.111072,3.7415,34.4256,-0.000183503,0.000547782,4.15897e-05,-4.77052e-07,0.111072,3.7415,34.4256,-0.000183503,0.000547782,4.15897e-05,-4.77052e-07,0.111072,3.7415,34.4256,-0.000183503,0.000547782,4.15897e-05,-4.77052e-07,0.111072,19.7389,31.3654,-4.28643e-06,3.9455,19.7389,31.3654,-4.28643e-06,3.9455,19.7389,31.3654,-4.28643e-06,0.0090163,-1.57191e-07,-1.78287e-09,3.9455,19.7389,31.3654,-4.28643e-06,0.0090163,-1.57191e-07,-1.78287e-09,3.9455,-12.1821,34.5842,-0.000661264,-0.00232807,6.42108e-05,1.78059e-07,0.111072,-12.1821,34.5842,-0.000661264,-0.00232807,6.42108e-05,1.78059e-07,0.111072,-12.1821,34.5842,-0.000661264,-0.00232807,6.42108e-05,1.78059e-07,0.111072,-12.1821,34.5842,-0.000661264,-0.00232807,6.42108e-05,1.78059e-07,0.111072,-31.1644,27.6841,-1.25405e-06,0.00479892,1.6146e-09,4.99882e-12,1.7855,-31.1644,27.6841,-1.25405e-06,0.00479892,1.6146e-09,4.99882e-12,1.7855,-31.1644,27.6841,-1.25405e-06,0.00479892,1.6146e-09,4.99882e-12,1.7855,-31.1644,27.6841,-1.25405e-06,0.00479892,1.6146e-09,4.99882e-12,1.7855,-31.1644,27.6841,-1.25405e-06,1.7855,-31.1644,27.6841,-1.25405e-06,0.00479892,1.6146e-09,4.99882e-12,1.7855,-31.1644,27.6841,-1.25405e-06,0.00479892,1.6146e-09,4.99882e-12,1.7855,-31.1644,27.6841,-1.25405e-06,1.7855,
0.5,2.79422,34.4972,0.00274419,-0.00484822,-0.000205687,-2.64469e-05,0.0122179,2.79422,34.4972,0.00274419,-0.00484822,-0.000205687,-2.64469e-05,0.0122179,2.79422,34.4972,0.00274419,-0.00484822,-0.000205687,-2.64469e-05,0.0122179,-10.2056,34.5602,6.90579e-05,-0.00484576,-0.000205676,8.00919e-06,0.0122179,-10.2056,34.5602,6.90579e-05,-0.00484576,-0.000205676,8.00919e-06,0.0122179,-10.2056,34.5602,6.90579e-05,-0.00484576,-0.000205676,8.00919e-06,0.0122179,19.7551,31.3682,3.69705e-06,0.00847513,-1.3415e-08,-2.258e-09,3.9455,19.7551,31.3682,3.69705e-06,0.00847513,-1.3415e-08,-2.258e-09,3.9455,19.7551,31.3682,3.69705e-06,0.00847513,-1.3415e-08,-2.258e-09,3.9455,19.7551,31.3682,3.69705e-06,0.00847513,-1.3415e-08,-2.258e-09,3.9455,3.75782,34.4348,-0.000372431,0.000216698,8.8985e-05,-1.27885e-06,0.111072,3.75782,34.4348,-0.000372431,0.000216698,8.8985e-05,-1.27885e-06,0.111072,3.75782,34.4348,-0.000372431,0.000216698,8.8985e-05,-1.27885e-06,0.111072,3.75782,34.4348,-0.000372431,0.000216698,8.8985e-05,-1.27885e-06,0.111072,19.7551,31.3682,3.69705e-06,3.9455,19.7551,31.3682,3.69705e-06,3.9455,19.7551,31.3682,3.69705e-06,0.00847513,-1.3415e-08,-2.258e-09,3.9455,19.7551,31.3682,3.69705e-06,0.00847513,-1.3415e-08,-2.258e-09,3.9455,-12.1727,34.5787,-0.00136632,-0.00222558,0.00013262,5.5483e-07,0.111072,-12.1727,34.5787,-0.00136632,-0.00222558,0.00013262,5.5483e-07,0.111072,-12.1727,34.5787,-0.00136632,-0.00222558,0.00013262,5.5483e-07,0.111072,-12.1727,34.5787,-0.00136632,-0.00222558,0.00013262,5.5483e-07,0.111072,-31.1585,27.6837,-1.21232e-06,0.00457028,1.63776e-09,3.95693e-12,1.7855,-31.1585,27.6837,-1.21232e-06,0.00457028,1.63776e-09,3.95693e-12,1.7855,-31.1585,27.6837,-1.21232e-06,0.00457028,1.63776e-09,3.95693e-12,1.7855,-31.1585,27.6837,-1.21232e-06,0.00457028,1.63776e-09,3.95693e-12,1.7855,-31.1585,27.6837,-1.21232e-06,1.7855,-31.1585,27.6837,-1.21232e-06,0.00457028,1.63776e-09,3.95693e-12,1.7855,-31.1585,27.6837,-1.21232e-06,0.00457028,1.63776e-09,3.95693e-12,1.7855,-31.1585,27.6837,-1.21232e-06,1.7855,
0.6,2.84013,34.4939,0.00446879,-0.00342127,-0.000354978,-1.14714e-05,0.0122179,2.84013,34.4939,0.00446879,-0.00342127,-0.000354978,-1.14714e-05,0.0122179,2.84013,34.4939,0.00446879,-0.00342127,-0.000354978,-1.14714e-05,0.0122179,-10.1598,34.5383,-0.000145305,-0.00341951,-0.000354973,2.70317e-05,0.0122179,-10.1598,34.5383,-0.000145305,-0.00341951,-0.000354973,2.70317e-05,0.0122179,-10.1598,34.5383,-0.000145305,-0.00341951,-0.000354973,2.70317e-05,0.0122179,19.8074,31.3773,6.71617e-06,0.0067318,1.36782e-07,-2.23584e-10,3.9455,19.8074,31.3773,6.71617e-06,0.0067318,1.36782e-07,-2.23584e-10,3.9455,19.8074,31.3773,6.71617e-06,0.0067318,1.36782e-07,-2.23584e-10,3.9455,19.8074,31.3773,6.71617e-06,0.0067318,1.36782e-07,-2.23584e-10,3.9455,3.8087,34.4465,-0.000846299,0.000244929,0.000200617,-2.05573e-06,0.111072,3.8087,34.4465,-0.000846299,0.000244929,0.000200617,-2.05573e-06,0.111072,3.8087,34.4465,-0.000846299,0.000244929,0.000200617,-2.05573e-06,0.111072,3.8087,34.4465,-0.000846299,0.000244929,0.000200617,-2.05573e-06,0.111072,19.8074,31.3773,6.71617e-06,3.9455,19.8074,31.3773,6.71617e-06,3.9455,19.8074,31.3773,6.71617e-06,0.0067318,1.36782e-07,-2.23584e-10,3.9455,19.8074,31.3773,6.71617e-06,0.0067318,1.36782e-07,-2.23584e-10,3.9455,-12.131,34.5562,-0.0025907,-0.00169635,0.000251658,6.16861e-07,0.111072,-12.131,34.5562,-0.0025907,-0.00169635,0.000251658,6.16861e-07,0.111072,-12.131,34.5562,-0.0025907,-0.00169635,0.000251658,6.16861e-07,0.111072,-12.131,34.5562,-0.0025907,-0.00169635,0.000251658,6.16861e-07,0.111072,-31.1306,27.6818,-1.17744e-06,0.00350161,1.67674e-09,8.71167e-12,1.7855,-31.1306,27.6818,-1.17744e-06,0.00350161,1.67674e-09,8.71167e-12,1.7855,-31.1306,27.6818,-1.17744e-06,0.00350161,1.67674e-09,8.71167e-12,1.7855,-31.1306,27.6818,-1.17744e-06,0.00350161,1.67674e-09,8.71167e-12,1.7855,-31.1306,27.6818,-1.17744e-06,1.7855,-31.1306,27.6818,-1.17744e-06,0.00350161,1.67674e-09,8.71167e-12,1.7855,-31.1306,27.6818,-1.17744e-06,0.00350161,1.67674e-09,8.71167e-12,1.7855,-31.1306,27.6818,-1.17744e-06,1.7855,
0.7,2.88933,34.4902,0.00199597,-0.00199787,-0.000146645,3.44908e-05,0.0122179,2.88933,34.4902,0.00199597,-0.00199787,-0.000146645,3.44908e-05,0.0122179,2.88933,34.4902,0.00199597,-0.00199787,-0.000146645,3.44908e-05,0.0122179,-10.1106,34.5162,8.02402e-05,-0.00199659,-0.000146643,4.16737e-05,0.0122179,-10.1106,34.5162,8.02402e-05,-0.00199659,-0.000146643,4.16737e-05,0.0122179,-10.1106,34.5162,8.02402e-05,-0.00199659,-0.000146643,4.16737e-05,0.0122179,19.8634,31.3869,1.39879e-05,0.00486438,6.09561e-08,-6.73964e-10,3.9455,19.8634,31.3869,1.39879e-05,0.00486438,6.09561e-08,-6.73964e-10,3.9455,19.8634,31.3869,1.39879e-05,0.00486438,6.09561e-08,-6.73964e-10,3.9455,19.8634,31.3869,1.39879e-05,0.00486438,6.09561e-08,-6.73964e-10,3.9455,3.86286,34.4563,-0.000762471,0.00051134,0.000171847,-1.46846e-06,0.111072,3.86286,34.4563,-0.000762471,0.00051134,0.000171847,-1.46846e-06,0.111072,3.86286,34.4563,-0.000762471,0.00051134,0.000171847,-1.46846e-06,0.111072,3.86286,34.4563,-0.000762471,0.00051134,0.000171847,-1.46846e-06,0.111072,19.8634,31.3869,1.39879e-05,3.9455,19.8634,31.3869,1.39879e-05,3.9455,19.8634,31.3869,1.39879e-05,0.00486438,6.09561e-08,-6.73964e-10,3.9455,19.8634,31.3869,1.39879e-05,0.00486438,6.09561e-08,-6.73964e-10,3.9455,-12.0865,34.5321,-0.000420481,-0.00106359,3.98116e-05,4.9201e-07,0.111072,-12.0865,34.5321,-0.000420481,-0.00106359,3.98116e-05,4.9201e-07,0.111072,-12.0865,34.5321,-0.000420481,-0.00106359,3.98116e-05,4.9201e-07,0.111072,-12.0865,34.5321,-0.000420481,-0.00106359,3.98116e-05,4.9201e-07,0.111072,-31.1008,27.6796,-1.26274e-06,0.00236311,1.87423e-09,1.34064e-11,1.7855,-31.1008,27.6796,-1.26274e-06,0.00236311,1.87423e-09,1.34064e-11,1.7855,-31.1008,27.6796,-1.26274e-06,0.00236311,1.87423e-09,1.34064e-11,1.7855,-31.1008,27.6796,-1.26274e-06,0.00236311,1.87423e-09,1.34064e-11,1.7855,-31.1008,27.6796,-1.26274e-06,1.7855,-31.1008,27.6796,-1.26274e-06,0.00236311,1.87423e-09,1.34064e-11,1.7855,-31.1008,27.6796,-1.26274e-06,0.00236311,1.87423e-09,1.34064e-11,1.7855,-31.1008,27.6796,-1.26274e-06,1.7855,
0.8,2.92182,34.4873,0.00269852,-0.00113143,-0.000163969,5.40383e-05,0.0122179,2.92182,34.4873,0.00269852,-0.00113143,-0.000163969,5.40383e-05,0.0122179,2.92182,34.4873,0.00269852,-0.00113143,-0.000163969,5.40383e-05,0.0122179,-10.0782,34.502,0.000562342,-0.00113032,-0.000164007,6.6384e-05,0.0122179,-10.0782,34.502,0.000562342,-0.00113032,-0.000164007,6.6384e-05,0.0122179,-10.0782,34.502,0.000562342,-0.00113032,-0.000164007,6.6384e-05,0.0122179,19.9003,31.3931,6.08558e-05,0.00363748,-1.13662e-06,-5.38925e-09,3.9455,19.9003,31.3931,6.08558e-05,0.00363748,-1.13662e-06,-5.38925e-09,3.9455,19.9003,31.3931,6.08558e-05,0.00363748,-1.13662e-06,-5.38925e-09,3.9455,19.9003,31.3931,6.08558e-05,0.00363748,-1.13662e-06,-5.38925e-09,3.9455,3.89846,34.4613,-0.00105112,0.00081262,0.000267377,-8.92317e-07,0.111072,3.89846,34.4613,-0.00105112,0.00081262,0.000267377,-8.92317e-07,0.111072,3.89846,34.4613,-0.00105112,0.00081262,0.000267377,-8.92317e-07,0.111072,3.89846,34.4613,-0.00105112,0.00081262,0.000267377,-8.92317e-07,0.111072,19.9003,31.3931,6.08558e-05,3.9455,19.9003,31.3931,6.08558e-05,3.9455,19.9003,31.3931,6.08558e-05,0.00363748,-1.13662e-06,-5.38925e-09,3.9455,19.9003,31.3931,6.08558e-05,0.00363748,-1.13662e-06,-5.38925e-09,3.9455,-12.0571,34.5158,6.07071e-05,-0.000605721,-5.07273e-06,1.11979e-07,0.111072,-12.0571,34.5158,6.07071e-05,-0.000605721,-5.07273e-06,1.11979e-07,0.111072,-12.0571,34.5158,6.07071e-05,-0.000605721,-5.07273e-06,1.11979e-07,0.111072,-12.0571,34.5158,6.07071e-05,-0.000605721,-5.07273e-06,1.11979e-07,0.111072,-31.081,27.6782,-1.1283e-06,0.00160742,1.66365e-09,4.91189e-11,1.7855,-31.081,27.6782,-1.1283e-06,0.00160742,1.66365e-09,4.91189e-11,1.7855,-31.081,27.6782,-1.1283e-06,0.00160742,1.66365e-09,4.91189e-11,1.7855,-31.081,27.6782,-1.1283e-06,0.00160742,1.66365e-09,4.91189e-11,1.7855,-31.081,27.6782,-1.1283e-06,1.7855,-31.081,27.6782,-1.1283e-06,0.00160742,1.66365e-09,4.91189e-11,1.7855,-31.081,27.6782,-1.1283e-06,0.00160742,1.66365e-09,4.91189e-11,1.7855,-31.081,27.6782,-1.1283e-06,1.7855,
