CombinedSpineCont... started logging at time 09072018_171106 with 4 abstract markers.
time (sec),rot vert pos (rad),0_abstractMarker((0.5  0.5  0.5)).X,0_abstractMarker((0.5  0.5  0.5)).Y,0_abstractMarker((0.5  0.5  0.5)).Z,1_abstractMarker((0.2  0.7  0.2)).X,1_abstractMarker((0.2  0.7  0.2)).Y,1_abstractMarker((0.2  0.7  0.2)).Z,2_abstractMarker((0.5  0.2  0)).X,2_abstractMarker((0.5  0.2  0)).Y,2_abstractMarker((0.5  0.2  0)).Z,3_abstractMarker((0  0.7  0.7)).X,3_abstractMarker((0  0.7  0.7)).Y,3_abstractMarker((0  0.7  0.7)).Z,
31.4312,0.308521,-0.671062,1.50014,-0.0790991,-0.64118,1.50014,0.0689146,0.0230966,1.50015,-0.0692139,-0.00526281,1.50015,0.0790991,
31.4413,0.308669,-0.671064,1.50014,-0.0790968,-0.641181,1.50014,0.0689169,0.0230971,1.50015,-0.0692083,-0.00526241,1.50015,0.0791046,
31.4514,0.308816,-0.671065,1.50014,-0.0790945,-0.641182,1.50014,0.0689192,0.0230977,1.50015,-0.0692027,-0.00526201,1.50015,0.0791103,
31.4615,0.308965,-0.671066,1.50014,-0.0790921,-0.641183,1.50014,0.0689215,0.0230982,1.50015,-0.069197,-0.0052616,1.50015,0.0791159,
31.4716,0.309112,-0.671067,1.50014,-0.0790897,-0.641184,1.50014,0.0689238,0.0230988,1.50015,-0.0691913,-0.00526118,1.50015,0.0791216,
31.4817,0.30926,-0.671068,1.50014,-0.0790874,-0.641185,1.50014,0.0689262,0.0230993,1.50015,-0.0691856,-0.00526076,1.50015,0.0791272,
31.4918,0.309408,-0.671069,1.50014,-0.079085,-0.641186,1.50014,0.0689286,0.0230999,1.50015,-0.0691799,-0.00526033,1.50015,0.079133,
31.5019,0.309555,-0.67107,1.50014,-0.0790825,-0.641187,1.50014,0.068931,0.0231005,1.50015,-0.0691741,-0.0052599,1.50015,0.0791387,
31.512,0.309703,-0.671071,1.50014,-0.0790801,-0.641188,1.50014,0.0689334,0.023101,1.50015,-0.0691683,-0.00525946,1.50015,0.0791445,
31.5221,0.309851,-0.671072,1.50014,-0.0790776,-0.641189,1.50014,0.0689359,0.0231016,1.50015,-0.0691625,-0.00525901,1.50015,0.0791502,
31.5322,0.309999,-0.671074,1.50014,-0.0790751,-0.64119,1.50014,0.0689383,0.0231022,1.50015,-0.0691567,-0.00525857,1.50015,0.0791561,
31.5423,0.310148,-0.671075,1.50014,-0.0790726,-0.641191,1.50014,0.0689408,0.0231028,1.50015,-0.0691508,-0.00525811,1.50015,0.0791619,
31.5524,0.310295,-0.671076,1.50014,-0.0790701,-0.641192,1.50014,0.0689433,0.0231034,1.50015,-0.0691449,-0.00525765,1.50015,0.0791677,
31.5625,0.310444,-0.671077,1.50014,-0.0790676,-0.641193,1.50014,0.0689458,0.023104,1.50015,-0.069139,-0.00525719,1.50015,0.0791736,
31.5726,0.310592,-0.671078,1.50014,-0.079065,-0.641195,1.50014,0.0689484,0.0231046,1.50015,-0.0691331,-0.00525672,1.50015,0.0791795,
31.5827,0.31074,-0.67108,1.50014,-0.0790624,-0.641196,1.50014,0.0689509,0.0231052,1.50015,-0.0691272,-0.00525625,1.50015,0.0791854,
