CombinedSpineCont... started logging at time 09072018_160032 with 4 abstract markers.
time (sec),rot vert pos (rad),0_abstractMarker((0.5  0.5  0.5)).X,0_abstractMarker((0.5  0.5  0.5)).Y,0_abstractMarker((0.5  0.5  0.5)).Z,1_abstractMarker((0.2  0.7  0.2)).X,1_abstractMarker((0.2  0.7  0.2)).Y,1_abstractMarker((0.2  0.7  0.2)).Z,2_abstractMarker((0.5  0.2  0)).X,2_abstractMarker((0.5  0.2  0)).Y,2_abstractMarker((0.5  0.2  0)).Z,3_abstractMarker((0  0.7  0.7)).X,3_abstractMarker((0  0.7  0.7)).Y,3_abstractMarker((0  0.7  0.7)).Z,
0.3232,0,-0.613263,1.50013,-0.0753451,-0.614045,1.50013,0.0756528,-0.0279084,1.50012,-0.0784465,-0.0256478,1.50012,0.0725366,
0.3333,0,-0.613263,1.50013,-0.0753453,-0.614046,1.50013,0.0756527,-0.0279054,1.50012,-0.0784464,-0.025645,1.50012,0.0725367,
0.3434,0,-0.613264,1.50013,-0.0753454,-0.614046,1.50013,0.0756526,-0.0279024,1.50012,-0.0784463,-0.0256422,1.50012,0.0725368,
0.3535,0,-0.613264,1.50013,-0.0753455,-0.614046,1.50013,0.0756525,-0.0278995,1.50012,-0.0784461,-0.0256395,1.50012,0.072537,
0.3636,0,-0.613264,1.50013,-0.0753456,-0.614046,1.50013,0.0756524,-0.0278968,1.50011,-0.078446,-0.025637,1.50011,0.0725371,
0.3737,0,-0.613264,1.50013,-0.0753457,-0.614046,1.50013,0.0756523,-0.0278942,1.50011,-0.0784459,-0.0256348,1.50011,0.0725372,
0.3838,0,-0.613264,1.50013,-0.0753458,-0.614046,1.50013,0.0756522,-0.0278919,1.50011,-0.0784458,-0.0256328,1.50011,0.0725373,
0.3939,0,-0.613264,1.50013,-0.0753459,-0.614046,1.50013,0.0756521,-0.0278899,1.50011,-0.0784456,-0.025631,1.50011,0.0725375,
0.404,0,-0.613264,1.50013,-0.0753459,-0.614046,1.50013,0.075652,-0.0278883,1.50011,-0.0784456,-0.0256295,1.50011,0.0725375,
0.4141,0,-0.613264,1.50013,-0.075346,-0.614046,1.50013,0.0756519,-0.0278872,1.50011,-0.0784455,-0.0256284,1.50011,0.0725376,
0.4242,0,-0.613264,1.50013,-0.0753461,-0.614046,1.50013,0.0756519,-0.0278864,1.50011,-0.0784455,-0.0256276,1.50011,0.0725376,
0.4343,0,-0.613264,1.50013,-0.0753462,-0.614046,1.50013,0.0756518,-0.0278859,1.50011,-0.0784454,-0.025627,1.50011,0.0725377,
0.4444,0,-0.613264,1.50013,-0.0753463,-0.614046,1.50013,0.0756517,-0.0278854,1.50011,-0.0784453,-0.0256265,1.50011,0.0725378,
0.4545,0,-0.613265,1.50013,-0.0753464,-0.614047,1.50013,0.0756516,-0.0278852,1.50012,-0.0784453,-0.0256262,1.50012,0.0725378,
0.4646,0,-0.613265,1.50013,-0.0753465,-0.614047,1.50013,0.0756515,-0.027885,1.50012,-0.0784452,-0.0256261,1.50012,0.0725379,
0.4747,0,-0.613265,1.50013,-0.0753466,-0.614047,1.50013,0.0756514,-0.0278848,1.50012,-0.0784451,-0.0256259,1.50012,0.072538,
0.4848,0,-0.613265,1.50013,-0.0753467,-0.614047,1.50013,0.0756512,-0.0278847,1.50012,-0.078445,-0.0256258,1.50012,0.0725381,
0.4949,0,-0.613265,1.50013,-0.0753469,-0.614047,1.50013,0.0756511,-0.0278846,1.50012,-0.078445,-0.0256257,1.50012,0.0725381,
0.505,0,-0.613266,1.50013,-0.0753471,-0.614048,1.50013,0.0756509,-0.0278844,1.50012,-0.0784449,-0.0256256,1.50012,0.0725382,
0.5151,0,-0.613266,1.50013,-0.0753472,-0.614049,1.50013,0.0756507,-0.0278843,1.50012,-0.0784449,-0.0256255,1.50012,0.0725383,
0.5252,0,-0.613267,1.50013,-0.0753474,-0.614049,1.50013,0.0756506,-0.0278842,1.50012,-0.0784448,-0.0256254,1.50012,0.0725383,
0.5353,0,-0.613267,1.50013,-0.0753476,-0.61405,1.50013,0.0756504,-0.0278841,1.50012,-0.0784447,-0.0256253,1.50012,0.0725384,
0.5454,0,-0.613268,1.50013,-0.0753477,-0.61405,1.50013,0.0756503,-0.027884,1.50012,-0.0784447,-0.0256252,1.50012,0.0725384,
0.5555,0,-0.613268,1.50013,-0.0753478,-0.61405,1.50013,0.0756502,-0.0278839,1.50012,-0.0784446,-0.0256251,1.50012,0.0725385,
0.5656,0,-0.613268,1.50013,-0.0753479,-0.61405,1.50013,0.07565,-0.0278839,1.50012,-0.0784446,-0.0256251,1.50012,0.0725386,
0.5757,0,-0.613268,1.50013,-0.075348,-0.614051,1.50013,0.0756499,-0.0278838,1.50012,-0.0784445,-0.025625,1.50012,0.0725386,
0.5858,0,-0.613268,1.50013,-0.0753481,-0.614051,1.50013,0.0756498,-0.0278837,1.50012,-0.0784444,-0.0256249,1.50012,0.0725387,
0.5959,0,-0.613268,1.50013,-0.0753482,-0.614051,1.50013,0.0756497,-0.0278834,1.50012,-0.0784444,-0.0256245,1.50012,0.0725387,
0.606,0,-0.613269,1.50013,-0.0753483,-0.614051,1.50013,0.0756496,-0.0278829,1.50012,-0.0784444,-0.0256241,1.50012,0.0725387,
0.6161,0,-0.613269,1.50013,-0.0753484,-0.614051,1.50013,0.0756495,-0.0278824,1.50012,-0.0784443,-0.0256235,1.50012,0.0725388,
