CombinedSpineCont... started logging at time 03012018_174035 with 4 abstract markers.
time (sec),rot vert pos (rad),0_abstractMarker((0.5  0.5  0.5)).X,0_abstractMarker((0.5  0.5  0.5)).Y,0_abstractMarker((0.5  0.5  0.5)).Z,1_abstractMarker((0.2  0.7  0.2)).X,1_abstractMarker((0.2  0.7  0.2)).Y,1_abstractMarker((0.2  0.7  0.2)).Z,2_abstractMarker((0.5  0.2  0)).X,2_abstractMarker((0.5  0.2  0)).Y,2_abstractMarker((0.5  0.2  0)).Z,3_abstractMarker((0  0.7  0.7)).X,3_abstractMarker((0  0.7  0.7)).Y,3_abstractMarker((0  0.7  0.7)).Z,
10.1808,0.0394437,-0.679119,1.49839,-0.0780499,-0.695102,1.49839,0.0721017,0.025231,1.4985,-0.0797759,0.0397449,1.4985,0.0705249,
10.1909,0.0395713,-0.679115,1.49839,-0.0780544,-0.695133,1.49839,0.0720936,0.025222,1.4985,-0.0797791,0.0397462,1.4985,0.0705208,
10.201,0.0396217,-0.679111,1.49839,-0.0780589,-0.695164,1.49839,0.0720853,0.0252116,1.4985,-0.0797823,0.0397475,1.4985,0.0705164,
10.2111,0.039587,-0.679107,1.49839,-0.0780635,-0.695195,1.49839,0.0720771,0.0251997,1.4985,-0.0797856,0.0397488,1.4985,0.0705119,
10.2212,0.0395314,-0.679104,1.49839,-0.0780683,-0.695225,1.49839,0.0720686,0.0251866,1.4985,-0.0797889,0.0397502,1.4985,0.0705072,
10.2313,0.0395373,-0.679101,1.49839,-0.0780732,-0.695256,1.49839,0.0720601,0.0251727,1.4985,-0.0797922,0.0397516,1.4985,0.0705023,
10.2414,0.0396337,-0.679098,1.49839,-0.0780784,-0.695287,1.49839,0.0720514,0.0251584,1.4985,-0.0797956,0.0397531,1.4985,0.0704974,
10.2515,0.0397804,-0.679096,1.49839,-0.0780836,-0.695317,1.49839,0.0720426,0.0251437,1.4985,-0.079799,0.0397545,1.4985,0.0704925,
10.2616,0.039919,-0.679093,1.49839,-0.078089,-0.695347,1.49839,0.0720337,0.0251289,1.4985,-0.0798024,0.039756,1.4985,0.0704875,
10.2717,0.0400138,-0.679091,1.49839,-0.0780944,-0.695378,1.49839,0.0720247,0.0251139,1.4985,-0.0798058,0.0397575,1.4985,0.0704825,
10.2818,0.0400625,-0.679089,1.49839,-0.0780999,-0.695408,1.49839,0.0720157,0.025099,1.4985,-0.0798092,0.039759,1.4985,0.0704775,
10.2919,0.0400882,-0.679087,1.4984,-0.0781055,-0.695438,1.4984,0.0720066,0.0250843,1.4985,-0.0798125,0.0397605,1.4985,0.0704726,
10.302,0.0401205,-0.679085,1.4984,-0.0781114,-0.695468,1.4984,0.0719973,0.0250699,1.4985,-0.0798159,0.0397619,1.4985,0.0704676,
10.3121,0.0401766,-0.679084,1.4984,-0.0781173,-0.695498,1.4984,0.0719879,0.0250559,1.4985,-0.0798193,0.0397634,1.4985,0.0704627,
10.3222,0.0402548,-0.679083,1.4984,-0.0781235,-0.695528,1.4984,0.0719784,0.0250423,1.4985,-0.0798227,0.0397648,1.4985,0.0704579,
10.3323,0.040341,-0.679082,1.4984,-0.0781298,-0.695557,1.4984,0.0719688,0.025029,1.4985,-0.079826,0.0397663,1.4985,0.0704531,
10.3424,0.0404201,-0.679082,1.4984,-0.0781363,-0.695587,1.4984,0.0719589,0.0250159,1.4985,-0.0798294,0.0397677,1.4985,0.0704483,
10.3525,0.0404845,-0.679081,1.4984,-0.078143,-0.695616,1.4984,0.071949,0.025003,1.4985,-0.0798327,0.0397691,1.4985,0.0704436,
10.3626,0.0405362,-0.679082,1.4984,-0.07815,-0.695645,1.4984,0.0719388,0.0249903,1.4985,-0.0798361,0.0397705,1.4985,0.0704388,
10.3727,0.0405841,-0.679082,1.4984,-0.0781573,-0.695674,1.4984,0.0719284,0.0249778,1.4985,-0.0798394,0.0397719,1.4985,0.0704341,
10.3828,0.040637,-0.679084,1.4984,-0.0781651,-0.695702,1.4984,0.0719177,0.0249655,1.4985,-0.0798427,0.0397733,1.4985,0.0704295,
10.3929,0.040698,-0.679086,1.4984,-0.078174,-0.695729,1.4984,0.071906,0.0249534,1.4985,-0.079846,0.0397747,1.4985,0.0704248,
10.403,0.0407643,-0.679083,1.4984,-0.078179,-0.695734,1.4984,0.0719001,0.0249415,1.4985,-0.0798493,0.0397761,1.4985,0.0704202,
10.4131,0.0408051,-0.679084,1.4984,-0.0781817,-0.695735,1.4984,0.0718974,0.0249301,1.4985,-0.0798526,0.0397775,1.4985,0.0704157,
10.4232,0.0407856,-0.679084,1.4984,-0.0781845,-0.695736,1.4984,0.0718946,0.0249199,1.4985,-0.0798557,0.0397787,1.4985,0.0704114,
