CombinedSpineCont... started logging at time 09072018_155508 with 4 abstract markers.
time (sec),rot vert pos (rad),0_abstractMarker((0.5  0.5  0.5)).X,0_abstractMarker((0.5  0.5  0.5)).Y,0_abstractMarker((0.5  0.5  0.5)).Z,1_abstractMarker((0.2  0.7  0.2)).X,1_abstractMarker((0.2  0.7  0.2)).Y,1_abstractMarker((0.2  0.7  0.2)).Z,2_abstractMarker((0.5  0.2  0)).X,2_abstractMarker((0.5  0.2  0)).Y,2_abstractMarker((0.5  0.2  0)).Z,3_abstractMarker((0  0.7  0.7)).X,3_abstractMarker((0  0.7  0.7)).Y,3_abstractMarker((0  0.7  0.7)).Z,
26.0782,0.447906,-0.619671,1.50001,-0.0689298,-0.652068,1.50001,0.0785538,-0.0167273,1.50001,-0.0664759,0.00792556,1.50001,0.0824981,
26.0883,0.448361,-0.619664,1.50001,-0.0689286,-0.652069,1.50001,0.0785533,-0.0167246,1.50001,-0.066471,0.00792832,1.50001,0.0825029,
26.0984,0.448817,-0.619657,1.50001,-0.0689277,-0.652069,1.50001,0.0785527,-0.0167216,1.50001,-0.066466,0.00793127,1.50001,0.0825079,
26.1085,0.449277,-0.619651,1.50001,-0.0689275,-0.65207,1.50001,0.0785515,-0.0167185,1.50001,-0.0664607,0.00793444,1.50001,0.0825132,
26.1186,0.44974,-0.619647,1.50001,-0.0689283,-0.652071,1.50001,0.0785493,-0.0167152,1.50001,-0.0664552,0.00793784,1.50001,0.0825187,
26.1287,0.450209,-0.619643,1.50001,-0.0689301,-0.652073,1.50001,0.0785464,-0.0167116,1.50001,-0.0664495,0.00794147,1.50001,0.0825244,
26.1388,0.450683,-0.619641,1.50002,-0.0689328,-0.652076,1.50001,0.0785426,-0.0167078,1.50001,-0.0664436,0.00794529,1.50001,0.0825304,
26.1489,0.451162,-0.619641,1.50002,-0.0689364,-0.652079,1.50001,0.0785382,-0.0167039,1.50001,-0.0664375,0.00794925,1.50001,0.0825364,
26.159,0.451647,-0.619642,1.50003,-0.0689407,-0.652083,1.50001,0.0785332,-0.0167,1.50001,-0.0664314,0.00795329,1.50001,0.0825425,
26.1691,0.452139,-0.619645,1.50004,-0.0689459,-0.652088,1.50001,0.0785276,-0.016696,1.50001,-0.0664253,0.00795732,1.50001,0.0825486,
26.1792,0.452638,-0.619649,1.50005,-0.0689517,-0.652094,1.50001,0.0785215,-0.0166921,1.50001,-0.0664193,0.00796129,1.50001,0.0825546,
26.1893,0.453144,-0.619655,1.50007,-0.0689581,-0.6521,1.50001,0.078515,-0.0166883,1.50001,-0.0664134,0.00796512,1.50001,0.0825605,
26.1994,0.453658,-0.619662,1.50009,-0.0689651,-0.652107,1.50001,0.0785081,-0.0166847,1.50001,-0.0664076,0.00796879,1.50001,0.0825662,
26.2095,0.45418,-0.619672,1.50011,-0.0689727,-0.652115,1.50001,0.0785008,-0.0166813,1.50001,-0.0664021,0.00797226,1.50001,0.0825718,
26.2196,0.454712,-0.619682,1.50013,-0.0689809,-0.652123,1.50001,0.0784932,-0.0166781,1.50001,-0.0663967,0.00797552,1.50001,0.0825771,
26.2297,0.455253,-0.619695,1.50016,-0.0689895,-0.652132,1.50001,0.0784853,-0.0166751,1.50001,-0.0663916,0.00797856,1.50001,0.0825822,
26.2398,0.455803,-0.619709,1.50019,-0.0689985,-0.652142,1.50001,0.0784771,-0.0166723,1.50001,-0.0663867,0.00798142,1.50001,0.0825871,
26.2499,0.456363,-0.619724,1.50022,-0.069008,-0.652152,1.50001,0.0784688,-0.0166697,1.50001,-0.066382,0.00798409,1.50001,0.0825918,
