CombinedSpineCont... started logging at time 09072018_121617 with 4 abstract markers.
time (sec),rot vert pos (rad),0_abstractMarker((0.5  0.5  0.5)).X,0_abstractMarker((0.5  0.5  0.5)).Y,0_abstractMarker((0.5  0.5  0.5)).Z,1_abstractMarker((0.2  0.7  0.2)).X,1_abstractMarker((0.2  0.7  0.2)).Y,1_abstractMarker((0.2  0.7  0.2)).Z,2_abstractMarker((0.5  0.2  0)).X,2_abstractMarker((0.5  0.2  0)).Y,2_abstractMarker((0.5  0.2  0)).Z,3_abstractMarker((0  0.7  0.7)).X,3_abstractMarker((0  0.7  0.7)).Y,3_abstractMarker((0  0.7  0.7)).Z,
0.3232,0,-0.656343,1.50003,-0.0754143,-0.65623,1.50003,0.0755857,0.00947292,1.50005,-0.0752803,0.00930736,1.50005,0.0757196,
0.3333,0,-0.656531,1.50003,-0.0754132,-0.656386,1.50003,0.0755868,0.00950075,1.50005,-0.0752809,0.00931777,1.50005,0.075719,
0.3434,0,-0.65664,1.50003,-0.0754126,-0.65646,1.50003,0.0755873,0.00952218,1.50005,-0.0752817,0.00932936,1.50005,0.0757182,
0.3535,0,-0.656681,1.50003,-0.0754125,-0.656472,1.50003,0.0755873,0.00954124,1.50005,-0.0752826,0.00934214,1.50005,0.0757172,
0.3636,0,-0.656702,1.50003,-0.0754131,-0.656483,1.50003,0.0755867,0.00955968,1.50005,-0.0752835,0.00935584,1.50005,0.0757163,
0.3737,0,-0.656717,1.50003,-0.0754137,-0.656495,1.50003,0.0755861,0.00957785,1.50005,-0.0752846,0.0093705,1.50005,0.0757153,
0.3838,0,-0.656731,1.50003,-0.0754136,-0.656508,1.50003,0.0755863,0.00959602,1.50004,-0.0752854,0.009386,1.50004,0.0757144,
0.3939,0,-0.656746,1.50003,-0.0754132,-0.656523,1.50003,0.0755867,0.00961425,1.50004,-0.0752863,0.0094024,1.50004,0.0757136,
0.404,0,-0.656761,1.50003,-0.0754132,-0.656537,1.50003,0.0755866,0.00963244,1.50004,-0.0752869,0.00941938,1.50004,0.0757129,
0.4141,0,-0.656777,1.50003,-0.0754131,-0.656552,1.50003,0.0755867,0.00965072,1.50004,-0.0752871,0.00943728,1.50004,0.0757127,
0.4242,0,-0.65679,1.50003,-0.0754144,-0.656558,1.50003,0.0755854,0.00966457,1.50004,-0.0752878,0.00944742,1.50004,0.0757121,
0.4343,0,-0.656802,1.50003,-0.0754154,-0.656565,1.50003,0.0755844,0.00967901,1.50004,-0.0752897,0.00945038,1.50004,0.0757101,
0.4444,0,-0.656807,1.50002,-0.0754145,-0.656579,1.50002,0.0755853,0.00969413,1.50003,-0.075292,0.00945132,1.50003,0.0757078,
0.4545,0,-0.656813,1.50002,-0.0754131,-0.656591,1.50002,0.0755868,0.00970884,1.50003,-0.0752957,0.00945353,1.50003,0.0757041,
0.4646,0,-0.656819,1.50002,-0.075411,-0.656602,1.50002,0.0755889,0.00972357,1.50003,-0.0753001,0.00945641,1.50003,0.0756997,
0.4747,0,-0.656823,1.50002,-0.0754083,-0.656614,1.50002,0.0755915,0.00973798,1.50003,-0.0753028,0.0094612,1.50003,0.0756969,
0.4848,0,-0.656832,1.50002,-0.0754064,-0.656624,1.50002,0.0755934,0.00975115,1.50003,-0.0753056,0.00946601,1.50003,0.0756941,
0.4949,0,-0.656846,1.50002,-0.0754096,-0.656627,1.50002,0.0755902,0.00976699,1.50003,-0.0753101,0.00946751,1.50003,0.0756896,
0.505,0,-0.65686,1.50002,-0.0754143,-0.656631,1.50002,0.0755856,0.00978282,1.50003,-0.0753146,0.00946904,1.50003,0.0756851,
0.5151,0,-0.65687,1.50002,-0.0754183,-0.656636,1.50002,0.0755815,0.00979865,1.50003,-0.075319,0.00947056,1.50003,0.0756807,
